AE_MAX,AE_KURT,AE_VAR,AE_RMS,AE_C_0.1,AE_C_0.15,AE_CF,Ax1_RMS,Ax1_SK,Ax1_MEAN,Ax1_MAX,Ax1_KURT,Ax2_RMS,Ax2_SK,Ax2_MEAN,Ax2_MAX,Ax2_KURT,Ay1_RMS,Ay1_SK,Ay1_MEAN,Ay1_MAX,Ay1_KURT,Ay2_RMS,Ay2_SK,Ay2_MEAN,Ay2_MAX,Ay2_KURT,Az1_RMS,Az1_SK,Az1_MEAN,Az1_MAX,Az1_KURT,Az2_RMS,Az2_SK,Az2_MEAN,Az2_MAX,Az2_KURT,F_p_RMS,F_p_SK,F_p_MEAN,F_p_MAX,F_p_KURT,F_f_RMS,F_f_SK,F_f_MEAN,F_f_MAX,F_f_KURT,F_c_RMS,F_c_SK,F_c_MEAN,F_c_MAX,F_c_KURT,Iu_s_RMS,Iu_s_SK,Iu_s_MEAN,Iu_s_MAX,Iu_s_KURT,Iu_x_RMS,Iu_x_SK,Iu_x_MEAN,Iu_x_MAX,Iu_x_KURT,Iv_s_RMS,Iv_s_SK,Iv_s_MEAN,Iv_s_MAX,Iv_s_KURT,Iv_x_RMS,Iv_x_SK,Iv_x_MEAN,Iv_x_MAX,Iv_x_KURT,Micro_RMS,Micro_SK,Micro_MEAN,Micro_MAX,Micro_KURT,Vu_s_RMS,Vu_s_SK,Vu_s_MEAN,Vu_s_MAX,Vu_s_KURT,Vu_x_RMS,Vu_x_SK,Vu_x_MEAN,Vu_x_MAX,Vu_x_KURT,Vv_s_RMS,Vv_s_SK,Vv_s_MEAN,Vv_s_MAX,Vv_s_KURT,Vv_x_RMS,Vv_x_SK,Vv_x_MEAN,Vv_x_MAX,Vv_x_KURT,Vw_s_RMS,Vw_s_SK,Vw_s_MEAN,Vw_s_MAX,Vw_s_KURT,Vw_x_RMS,Vw_x_SK,Vw_x_MEAN,Vw_x_MAX,Vw_x_KURT,TV50.S_RMS,TV50.S_SK,TV50.S_MEAN,TV50.S_MAX,TV50.S_KURT,TV51.S_RMS,TV51.S_SK,TV51.S_MEAN,TV51.S_MAX,TV51.S_KURT,TV2.S_RMS,TV2.S_SK,TV2.S_MEAN,TV2.S_MAX,TV2.S_KURT,TV2.X_RMS,TV2.X_SK,TV2.X_MEAN,TV2.X_MAX,TV2.X_KURT,TV2.Z_RMS,TV2.Z_SK,TV2.Z_MEAN,TV2.Z_MAX,TV2.Z_KURT,CV3.S_RMS,CV3.S_SK,CV3.S_MEAN,CV3.S_MAX,CV3.S_KURT,CV3.X_RMS,CV3.X_SK,CV3.X_MEAN,CV3.X_MAX,CV3.X_KURT,CV3.Z_RMS,CV3.Z_SK,CV3.Z_MEAN,CV3.Z_MAX,CV3.Z_KURT,CON.SV2.S,CON.SV2.X,CON.SV2.Z,CON.G.FREAL,CON.A.SREAL.S,tool,Vb (mm)
0.3629719999999999,7.649722,0.00024,0.015493,319,105,23.427882,4.196502,-0.458863,-0.046897,17.969335,3.830572,8.387715,-0.033499,0.00475,34.320062,3.118497,4.2045580000000005,-0.441823,-0.035446,19.315736,3.738289,0.00215,-0.017055,-1e-06,0.007116,2.491077,4.148924,-0.428481,-0.033946,18.344145,3.744956,4.726075,-0.254247,0.003656,21.35375,3.332882,112.840255,0.069936,112.728723,136.710071,3.238159,338.432051,-0.241435,338.399037,353.494071,2.880946,535.106312,0.294411,534.756216,585.203513,2.175815,30.956522,-0.003566,0.010347,94.924572,2.508107,1.291439,-0.007014,0.013833,3.3500160000000005,2.361927,32.280719,0.000993,-0.102324,105.104453,2.58266,1.380059,-0.188664,0.2118739999999999,3.346508,2.130427,0.375575,0.0594279999999999,-0.004027,1.699093,3.007566,259.761101,-0.001906,0.4578609999999999,417.864971,1.270911,190.202954,0.003937,0.0143169999999999,368.819326,2.014113,259.769976,-0.000924,0.315779,417.738603,1.26976,190.391559,0.004152,0.247515,369.747857,2.0144610000000003,258.68201,-0.00099,0.234508,414.494373,1.267182,189.996634,0.00383,-0.255551,368.456929,2.013923,522.325983,0.161635,522.296,536,2.472881,6544.445049,-0.057187,6539.952,7137,2.536655,113.347977,0.178508,107.9,169,1.573105,56.440163,0.6760510000000001,56.38,66,3.931865,90.132347,-0.196533,84.28,148,2.241118,282.722825,-0.076156,281.26,335,1.749241,2.0,,2.0,2,,13.116707,-0.196195,12.208,22,2.2313970000000003,23939061.06,2821.183769,234198.4655,2267.072796,8157954.456,15,0.069276
0.885289,80.189826,0.000261,0.016152,534,214,54.810524,4.133124,-0.484784,0.004849,18.81308,3.845245,8.417883,-0.046467,0.006304,37.658159000000005,3.1171830000000003,4.141136,-0.476077,0.008176,17.808084,3.776134,0.002244,-0.009584,0.0,0.007722,2.387123,4.08352,-0.458261,0.008631,18.419357,3.784729,4.646603,-0.252339,0.007484,21.188157,3.327271,112.598318,0.034723,112.481903,136.013731,3.080911,338.006613,-0.471963,337.968217,354.362035,3.468058,532.937357,0.260576,532.589337,588.054019,2.328418,30.94425,-0.007604,0.03783,95.752191,2.513425,1.405176,0.1708049999999999,-0.203767,3.210859,2.074424,32.285538,0.000671,-0.121731,104.301916,2.579935,1.424307,-0.147655,0.237928,3.403316,2.06462,0.384578,0.102427,-0.0031,1.871504,3.0377240000000003,259.996395,-0.001383,0.187916,420.989487,1.268848,190.30947,0.004566,-0.275312,368.80475,2.016244,259.892438,-0.001059,-0.009826,418.427605,1.268623,190.38395,0.004903,0.2589,371.102172,2.016373,258.871906,-0.000895,-0.024473,411.483139,1.265041,189.820496,0.00477,-0.054231,369.390928,2.015807,520.865403,-0.19011,520.832,534,2.486173,6545.698411,0.038992,6540.828,7211,2.841879,113.802619,0.213025,108.292,167,1.536009,56.475269,0.516149,56.432,64,3.253915,90.712623,-0.281781,85.044,147,2.305853,283.40108,-0.002725,281.804,337,1.783966,2.0,,2.0,2,,13.171636,-0.278856,12.3,22,2.322395,23937166.135195,2552.282553,234119.671626,2266.7633170000004,8154628.571,15,0.06962100000000002
0.32438,5.792417,0.00024,0.015506,217,61,20.91987,4.162437000000001,-0.445724,0.003604,19.478252,3.994546,8.485419,-0.026369,0.00751,35.603476,3.124806,4.157608,-0.436471,0.004478,20.553346,3.901512,0.002284,0.024915,1e-06,0.007563,2.418185,4.111741,-0.423216,0.004097,19.540668,3.924634,4.703932,-0.229262,0.00637,20.568144,3.43341,112.762472,0.078137,112.655153,135.353882,3.087037,339.049678,0.008969,339.019127,355.155881,2.669593,535.059356,0.420942,534.748026,590.8710169999999,2.219872,30.936221000000003,-0.005557,0.090987,93.354641,2.503464,1.428587,0.165474,-0.240684,3.351254,2.113305,32.266849,0.000544,-0.085755,103.912249,2.58151,1.28425,-0.041013,0.0453709999999999,3.303281,2.412847,0.3764429999999999,0.094011,0.001599,1.479855,2.887751,260.048978,-0.002589,0.076183,419.622284,1.2702870000000002,190.286184,0.003702,-0.257538,368.285128,2.018534,260.019708,-0.001012,-0.14688,419.664627,1.269706,190.182778,0.003924,0.07795,369.075745,2.01812,258.932096,-0.000903,-0.099239,409.645691,1.267239,189.91198,0.003993,0.251544,369.55213,2.017877,518.9486559999999,-0.214316,518.924,533,3.416295,6539.335296,0.001277,6534.276,7208,2.739069,114.282842,0.124365,108.192,171,1.441181,56.624306,0.548207,56.576,64,3.631154,90.765809,-0.195022,84.696,149,2.264792,282.704942,-0.051881,281.124,335,1.700551,2.0,,2.0,2,,13.230722,-0.175443,12.284,22,2.256868,23938699.97,2899.9609,234455.1488,2265.445803,8155506.263691001,15,0.06996600000000001
0.456152,25.213908,0.000257,0.016028,528,279,28.459183000000003,4.245906,-0.504506,-0.017847,18.625452,4.034445,8.388825,-0.039713,-0.01732,39.634516,3.145521,4.2492160000000005,-0.485875,-0.016881,18.199349,3.919649,0.002276,0.040648,0.0,0.007681,2.381575,4.189521,-0.473811,-0.017366,19.180372,3.932503,4.769771,-0.265194,-0.015693,23.645341,3.448685,112.946118,0.001506,112.837508,136.62505,3.137449,339.934036,-0.428873,339.898113,356.863968,3.555867,536.6083719999999,0.297203,536.2431349999999,591.865739,2.387347,30.972284,-0.006065,0.029162,93.382128,2.5028330000000003,1.27072,0.067735,-0.041354,3.235316,2.315814,32.285597,-0.003388,0.021374,102.63962,2.582231,1.351659,0.1927859999999999,-0.190153,3.236555,2.126965,0.384334,0.118782,0.001696,1.805754,3.033297,259.97429,-0.001828,-0.147329,418.55249,1.269993,190.014188,0.004747,-0.04252,370.178195,2.018014,259.845969,-0.000284,-0.392144,417.739349,1.269288,190.16987,0.004558,-0.21723,369.481601,2.017918,258.84893700000003,-0.001249,-0.30928,412.51329,1.2667190000000002,189.787599,0.004993,0.26045,369.704568,2.017717,518.713844,0.159933,518.684,535,2.788823,6525.462002,-0.046729,6520.932,7128,2.684952,113.24061100000002,0.1641109999999999,107.564,167,1.508898,56.478775,0.6171810000000001,56.428,66,3.957029,88.666048,-0.30924,82.892,144,2.312208,281.679208,0.056521,280.048,336,1.7513990000000002,2.0,,2.0,2,,12.892168,-0.301754,11.992,21,2.267411,23940756.510764003,2803.217156,233559.4369,2262.982683,8157484.123,15,0.07031
0.542006,15.64389,0.000258,0.016048,798,234,33.774118,4.111493,-0.445085,0.000552,19.310658,3.743291,8.327419,-0.037706,0.002239,36.732592,3.074803,4.116121,-0.430951,0.000116,19.492349,3.676496,0.002111,0.047402,0.0,0.007737,2.495494,4.063258,-0.419543,0.000292,19.695837,3.690563,4.672166000000001,-0.236596,0.001543,20.605442,3.3011230000000005,113.126839,-0.047582,113.006831,141.904971,3.4330190000000003,340.306703,-1.000137,340.26559100000003,355.425263,5.641648,537.196643,0.066911,536.840178,592.56867,2.854215,30.982111,0.000811,-0.079026,93.380253,2.505751,1.340526,-0.233203,0.187792,3.289727,2.167663,32.290801,0.000908,0.132757,104.192448,2.580732,1.386771,0.148032,-0.2242,3.296406,2.138944,0.371478,-0.008297,-0.006653,1.305423,2.890417,259.857038,-0.00142,-0.298185,419.170807,1.27023,190.006727,0.004221,0.2446429999999999,368.7271970000001,2.015277,259.859485,-0.001288,-0.507453,419.322845,1.269204,190.104761,0.003759,-0.244102,371.305153,2.015428,258.729452,-0.002033,-0.374046,410.857971,1.266443,189.530072,0.004127,0.060758,367.105467,2.014477,522.669219,-0.83677,522.632,537,4.185574,6534.859947,0.024019,6530.108,7161,2.550098,113.584823,0.1633,108.104,171,1.526687,56.97789,1.268112,56.904,75,8.860038000000001,88.04532900000001,-0.176314,82.124,148,2.241845,282.73111600000004,0.055039,281.228,340,1.780944,2.004994,15.811388,2.004,3,253.0,12.803749,-0.163637,11.88,22,2.23932,23943195.02,3973.572051,233763.852,2263.135684,8154151.198522001,15,0.070655
0.791441,62.617829,0.000589,0.024265,4376,1935,32.616206,3.318613,-0.485442,0.029419,17.400032999999997,4.951755,9.902571,-0.004045,0.028637,47.333829,3.4051,3.313365,-0.478144,0.029213,18.236885,4.733118,0.002006,0.036583,-2.7e-05,0.006953,2.430648,3.28357,-0.448629,0.02863,17.663486,4.820818,4.092953,-0.195541,0.028718,20.319358,3.716017,113.867303,-0.194196,113.663711,162.403929,5.530621,341.745627,-0.743037,341.678876,364.379551,6.11896,537.912756,0.321194,537.507116,599.39957,2.357517,29.197249,-0.000901,-0.686214,87.025451,2.534192,1.389463,-0.033393,-0.012538,3.577981,2.260803,30.599715000000003,0.003733,0.723843,99.532136,2.592096,1.516893,0.297703,-0.272137,3.687586,2.159622,0.377775,-0.044262,-0.005839,1.535164,3.049221,255.787763,-0.00465,-4.166104,410.084411,1.274478,187.219911,0.00417,0.1961369999999999,363.531107,2.018175,255.594352,0.003034,-5.168438,411.377271,1.275382,187.39677,0.003977,-0.111228,366.044218,2.018576,254.462495,-0.003767,-4.333521,405.296429,1.2728389999999998,186.985134,0.004394,0.546295,363.458371,2.018195,569.9149160000001,0.070162,569.876,586,2.234703,6681.360843,-0.070927,6678.08,7250,2.70888,107.751306,-0.153174,107.04,139,2.668581,140.889929,-0.23286,140.86,146,2.268971,98.795951,-0.14709,93.2,159,2.256202,264.21229300000005,0.673327,263.928,297,3.118898,5.710692,-0.836798,5.692,6,1.689684,14.423176000000002,-0.155415,13.556,23,2.276815,26163290.57,1462.041703,256481.1159,2480.410595,8913688.991117999,15,0.071
1.062147,77.620402,0.000611,0.0247259999999999,4559,2050,42.957002,3.3719879999999995,-0.439616,-0.02644,20.265765,4.869429,10.074676,0.003861,-0.025127,43.763409,3.2558740000000004,3.371672,-0.435969,-0.026524,18.237257,4.665562,0.001902,0.025327,2e-05,0.007594,2.527219,3.337695,-0.407124,-0.026014,19.536849,4.741887999999999,4.140968,-0.159472,-0.025187,24.654001,3.713466,113.367598,-0.128241,113.182849,150.900586,4.101882,341.469102,-0.49867,341.408764,361.753085,4.8457,536.479559,0.372081,536.112118,596.0309950000001,2.255348,29.232459,-0.00646,-0.346898,86.71170699999999,2.533744,1.503059,-0.289002,0.312481,3.424467,2.1174880000000003,30.615839,0.004057,0.502572,98.193398,2.595428,1.343993,0.088918,-0.027771,3.4263730000000003,2.249598,0.363894,0.004731,0.005499,1.436116,2.9908740000000003,255.694773,-0.001085,-3.383945,410.221491,1.276208,187.65175,0.004851,0.534574,366.914185,2.01713,255.863116,-0.00649,-2.498574,410.722483,1.27518,187.536934,0.004445,0.091627,368.29608,2.016793,254.833844,0.002497,-3.787204,402.577236,1.270388,187.218822,0.004516,-0.156808,364.226735,2.016491,567.788334,0.792673,567.752,587,3.5682690000000004,6683.571202,-0.032224,6680.744,7165,2.72916,107.6702,-0.21014,107.008,138,2.626121,140.917934,-0.174942,140.888,147,2.237509,94.084473,-0.118431,88.36,154,2.277844,265.494339,0.553708,265.22,298,2.997506,5.718391,-0.878149,5.7,6,1.7611709999999998,13.731861,-0.081573,12.844,23,2.308832,26164595.043004,1644.060316,256086.9543,2473.633651,8914449.509,15,0.07141700000000001
1.44928,151.81157199999998,0.000672,0.025925,4863,2381,55.902404,3.387227,-0.474374,-0.033377,18.625127,4.801113,9.909561,0.006116,-0.032345,49.840379,3.489689,3.384523,-0.471581,-0.032044,19.148906,4.641181,0.001825,-0.0231,6e-06,0.007209,2.496698,3.3549519999999995,-0.443281,-0.032366,18.979486,4.694527,4.1294580000000005,-0.220825,-0.031524,26.810026,3.962348,113.461739,-0.184851,113.28006,167.675573,4.830132,341.807032,-0.61908,341.737127,361.705304,4.626512,536.226473,0.2208119999999999,535.82398,592.759558,2.265557,29.171993,-0.004777,-0.32366,86.197869,2.538373,1.358492,0.202403,-0.178268,3.512363,2.311805,30.577131,0.001348,0.318142,96.628741,2.59534,1.502353,-0.302417,0.37527,3.5220160000000003,2.136967,0.34855,-0.066182,-0.002699,1.2962280000000002,3.006255,255.955246,0.000486,-2.463739,411.771339,1.274186,187.4263,0.004514,-0.123388,366.828395,2.014807,255.619576,0.000869,-2.396967,410.421562,1.275766,187.636674,0.004998,0.563263,365.153819,2.015365,254.691607,-0.00725,-1.357431,404.64772,1.2711,187.109521,0.004515,-0.171476,363.383139,2.014591,561.4588,-0.326673,561.44,571,2.572279,6677.942029999999,-0.009087,6674.808,7276,2.959328,107.312273,-0.200143,106.692,132,2.413069,141.10251599999998,0.047288,141.072,150,2.430369,93.808528,-0.141121,87.536,157,2.192697,263.94534300000004,0.670061,263.68,303,3.273219,5.714543,-0.857359,5.696,6,1.724798,13.669821,-0.156789,12.696,23,2.17981,26163097.345448,1465.045951,255220.125782,2473.27762,8915489.257,15,0.071833
0.656928,17.921244,0.000415,0.02036,1644,531,32.264981,3.304442,-0.473696,0.015656,17.907830999999998,4.920921,9.575545,0.001303,0.0130879999999999,43.648206,3.257333,3.305656,-0.477056,0.015313,17.662967000000002,4.76958,0.001929,-0.036369,-1e-06,0.007836,2.350565,3.275945,-0.443571,0.015397,18.438502,4.798923,4.024344,-0.192432,0.012603,21.70601,3.780949,114.385929,-0.184019,114.216555,172.872355,6.240785,342.686952,-0.637767,342.631437,360.546514,5.230529,536.4948360000001,0.350704,536.1146349999999,598.989558,2.400011,29.182731,-0.010497,0.057194,85.962027,2.531944,1.498116,0.246545,-0.347104,3.431677,2.180224,30.545784,-0.002072,0.054509,97.166402,2.596477,1.349883,0.016353,0.038088,3.476213,2.279095,0.3517699999999999,0.017975,-0.000756,1.414485,2.969137,255.894039,-0.006448,-0.524475,412.842247,1.27537,187.572467,0.004255,-0.347251,362.574388,2.015638,256.10345,-0.002453,-1.090408,411.500633,1.275003,187.486683,0.004483,0.1304519999999999,365.377849,2.015203,254.84899,0.002332,-1.722034,405.527618,1.272574,187.247074,0.004741,0.4322729999999999,365.077587,2.015268,559.3613,0.238334,559.344,572,2.645819,6669.218138,0.004139,6666.18,7193,2.7155560000000003,107.778384,-0.017143,107.044,143,2.7000900000000003,140.752194,0.085498,140.724,146,2.245847,96.506601,-0.139955,90.732,154,2.194664,263.2545,0.922052,262.996,304,3.83958,5.718391,-0.878149,5.7,6,1.7611709999999998,14.072242,-0.164289,13.18,23,2.203482,26163367.86,1413.923197,255383.103,2475.550854,8915105.294389999,15,0.07225
1.072269,63.847122,0.000515,0.022703,3007,1013,47.230063,3.403922,-0.453231,0.037597,17.439367,4.793164,9.884151,-0.013424,0.0379399999999999,46.391488,3.3529230000000005,3.403855,-0.453336,0.036263,16.464672,4.5969690000000005,0.001999,0.019594,2e-06,0.006652,2.331036,3.367742,-0.427963,0.036522,17.796155,4.661544,4.160293,-0.256063,0.037642,20.887506,4.094975,113.477796,-0.07276,113.282603,165.563229,4.594025,342.07659900000004,-0.683534,342.006591,367.723488,4.6025160000000005,534.9937620000001,0.1535089999999999,534.564584,596.9594519999999,2.526779,29.186053,0.001191,-0.095999,87.167028,2.528035,1.416983,-0.1884,0.222567,3.501789,2.2378310000000003,30.559546,-0.004823,0.277353,98.042652,2.58954,1.508714,0.288919,-0.32902,3.5063690000000003,2.140676,0.347752,-0.033342,0.002996,1.426368,3.020191,256.137127,0.004073,-1.16015,414.697876,1.276087,187.506102,0.004161,0.261317,365.320485,2.017322,255.941585,-0.004384,0.067006,413.179993,1.277557,187.651716,0.00371,-0.397213,363.896837,2.017544,255.145818,-0.003183,-0.121582,404.86821,1.2722639999999998,187.102834,0.004157,0.143182,364.34273,2.016876,563.958307,0.089134,563.94,575,2.5342830000000003,6674.2376,-0.068837,6671.164,7179,2.465538,108.459356,-0.055004,107.712,140,2.597599,141.079722,-0.047528,141.048,148,2.284504,94.807932,-0.178519,89.216,155,2.1773830000000003,267.003393,0.352288,266.676,298,2.753406,5.737595,-0.985883,5.72,6,1.96361,13.82042,-0.165989,12.964,23,2.1746540000000003,26165021.13,1531.25347,255532.660832,2476.758466,8914011.497,15,0.072667
0.634308,19.961494,0.000388,0.019698,924,359,32.201438,3.5137910000000003,-0.475557,-0.011551,16.812212,4.644154,9.529041,-0.011922,-0.012712,41.989884,3.264678,3.50313,-0.48079,-0.011038,16.728616,4.509915,0.002038,0.053352,0.0,0.007032,2.309128,3.4721040000000003,-0.457297,-0.011325,16.519244,4.547961,4.161272,-0.209629,-0.012279,19.964961,3.647101,114.401853,-0.132305,114.254825,166.022565,5.014261,343.776908,-0.470007,343.726881,362.108623,4.257578,537.598629,0.381331,537.216355,597.432716,2.342133,29.177281,-0.002675,-0.06162,87.379164,2.530886,1.368248,-0.232478,0.206819,3.480081,2.286028,30.570267,0.00435,-0.039932,98.854738,2.589526,1.312438,-0.110413,0.143956,3.501349,2.346606,0.350357,0.062712,0.002035,1.3494959999999998,2.936538,255.936403,-0.004902,0.766732,415.281326,1.274835,187.266454,0.00452,0.279605,369.330875,2.019606,255.920348,0.003245,-0.361275,415.500229,1.274137,187.248356,0.0043,0.160893,365.395994,2.019439,254.651129,-0.002578,0.384116,409.012299,1.271745,187.022367,0.004054,-0.412348,363.075251,2.01951,565.468142,0.261915,565.444,580,2.600948,6686.356529,0.082003,6683.304,7300,3.00009,107.94078,-0.065304,107.268,141,2.672757,141.080332,-0.064955,141.052,148,2.3773880000000003,91.360889,-0.108955,85.564,148,2.278327,265.409397,0.670606,265.084,300,2.817727,5.729921,-0.941993,5.712,6,1.878313,13.327715,-0.091598,12.428,22,2.281297,26165057.85,1550.695267,256390.4357,2480.218772,8914458.403,15,0.073083
0.733915,25.728104,0.000378,0.01944,904,415,37.753397,3.404888,-0.414774,-0.03205,18.370557,4.569048,9.53745,-0.001141,-0.029601,49.261529,3.243286,3.405939,-0.414454,-0.031212,19.391797,4.394746,0.00188,0.053072,-4e-06,0.007086,2.414357,3.370197,-0.392773,-0.031235,19.29081,4.463908999999999,4.06332,-0.167279,-0.029161,19.280411,3.601982,114.870575,0.010229,114.74054,170.6938,5.295216,344.24495,-0.27392,344.202313,361.698908,3.178303,536.9581410000001,0.322969,536.58912,598.16125,2.257402,29.236624,-0.006431,0.100982,90.979053,2.527975,1.437253,0.251776,-0.308845,3.447681,2.212063,30.575499,-0.000279,-0.097869,96.966267,2.5865400000000003,1.432056,-0.213125,0.34049,3.47536,2.142885,0.342346,-0.027566,-0.000234,1.139219,2.94066,255.897262,-8e-06,0.393042,414.205658,1.275241,187.22204,0.004504,-0.43756,363.520587,2.016104,255.85602000000003,-0.006307,1.33303,414.724121,1.2737969999999998,187.306693,0.005074,0.376481,365.238754,2.016233,254.989016,0.00187,0.132775,411.814255,1.271618,186.76197,0.00479,-0.08887,363.051062,2.015337,562.294257,0.475184,562.272,577,2.972436,6681.317569,-0.140161,6677.704,7160,2.516571,108.619022,0.061849,107.948,141,2.619555,141.441196,-0.405996,141.412,147,2.372456,91.449899,-0.039943,85.42,149,2.15842,265.014218,0.434535,264.696,300,2.922227,5.794825,-1.360027,5.78,6,2.848395,13.32006,-0.044449,12.384,22,2.189028,26168588.076842003,1505.287592,256245.7672,2476.611533,8914687.103,15,0.0735
0.945924,46.868744,0.00045,0.021208,2191,889,44.601616,3.286675,-0.397916,0.016557,19.417927,4.588854,9.998427,-0.003717,0.015792,45.432539,3.317463,3.29308,-0.402662,0.015491,18.299349,4.422738,0.001739,0.073754,1e-06,0.006584,2.564382,3.257018,-0.361694,0.016035,18.9735,4.474867,4.021974,-0.159738,0.0143169999999999,20.754883,3.5741629999999995,114.51038,-0.033886,114.36579,161.97055,4.507971,345.341017,-0.218177,345.296304,364.454045,3.936386,537.873723,0.412467,537.4945740000001,600.745569,2.304991,29.238213,-0.004523,0.067327,86.68079,2.531566,1.377603,0.085949,-0.162236,3.4874690000000004,2.291506,30.577626,0.002169,-0.243156,96.071064,2.594034,1.384039,0.212836,-0.180603,3.5075480000000003,2.306851,0.349191,-0.006919,0.000841,1.383312,2.93284,256.221548,-0.000339,0.691303,417.955627,1.2756040000000002,187.133042,0.004699,-0.247805,363.880733,2.0136380000000003,256.095982,0.002023,0.473041,415.367859,1.275096,187.191122,0.004549,-0.26259,362.596045,2.013629,254.932094,-0.006483,1.630511,410.750183,1.271275,186.93334,0.005077,0.364431,364.198204,2.013588,567.25455,0.028568,567.228,580,2.299706,6686.316454,0.07209,6682.572,7335,2.880675,108.683817,-0.283253,107.94,146,3.0295080000000003,141.03271999999998,-0.209353,141.004,147,2.346412,95.099905,-0.204473,89.312,155,2.183738,266.222095,0.51156,265.924,298,2.620988,5.760555999999999,-1.124945,5.744,6,2.259513,13.897626,-0.211769,12.992,23,2.206367,26165612.386795003,1392.728052,255197.6663,2474.874807,8915151.287,15,0.073917
0.616637,23.133894,0.000426,0.02065,1686,614,29.861124,3.28356,-0.563446,0.028655,21.801122,4.951352,10.488008,0.00158,0.027489,50.985865,3.293444,3.283463,-0.551357,0.027419,21.914728,4.7431790000000005,0.001858,0.059039,1e-06,0.007637,2.442389,3.2457580000000004,-0.531817,0.027951,21.754659,4.839072,4.090722,-0.208598,0.027486,21.725968,3.665485,114.07359,0.000734,113.919864,159.589602,4.126944,345.497832,-0.324475,345.447783,365.046608,3.83481,536.376804,0.366325,535.987501,599.977879,2.301345,29.219231,-0.008991,0.394869,87.463623,2.530953,1.481387,-0.262615,0.341003,3.5719300000000005,2.122733,30.553075,0.003873,-0.361826,96.592167,2.592146,1.430343,0.229102,-0.24931,3.549045,2.266189,0.357805,-0.038135,-0.003649,1.265157,3.004119,256.146765,-0.005177,1.832967,414.737,1.275221,187.40289,0.005083,0.349317,365.757746,2.013905,256.194117,-0.001935,1.391307,417.844147,1.275852,187.372775,0.004535,-0.383389,364.817804,2.013991,255.240352,0.003368,0.612596,410.778534,1.272448,186.902665,0.004798,-0.166427,362.764532,2.01303,567.7290059999999,0.0144789999999999,567.696,582,2.236785,6683.502594,0.039466,6680.056,7156,2.518063,108.582024,0.272992,107.848,149,3.27786,140.908282,-0.069924,140.872,149,2.428632,93.742413,-0.163139,88.208,153,2.276843,264.674494,0.7229140000000001,264.38,299,2.897484,5.714543,-0.857359,5.696,6,1.724798,13.640968,-0.159517,12.796,22,2.251676,26164494.88,1533.765893,256277.5031,2475.357866,8914482.948,15,0.074333
1.465983,165.490077,0.000626,0.025015,3509,1594,58.604523,3.302832,-0.539683,-0.016057,16.274720000000002,4.90361,11.366285,0.019046,-0.013945,48.26351,3.206288,3.3043,-0.520927,-0.015329,16.651032999999998,4.687325,0.001973,0.037064,4e-06,0.007103,2.350261,3.268821,-0.504789,-0.015339,16.720907999999998,4.7711760000000005,4.19444,-0.217809,-0.013871,17.734939999999998,3.5705150000000003,113.407509,-0.30801,113.221969,154.841999,5.5036830000000005,345.72119100000003,-0.898072,345.65815,367.432662,6.89985,535.925287,0.306316,535.538846,593.72943,2.332625,29.189445000000003,0.001144,0.199522,86.984898,2.527927,1.280248,-0.078381,0.03268,3.398889,2.365998,30.561861,-0.005279,-0.090836,96.799709,2.585302,1.3744120000000002,-0.241175,0.280937,3.417955,2.265757,0.365059,0.055083,0.003333,1.487734,2.976704,256.400164,0.00398,0.8642290000000001,414.934967,1.275755,187.356893,0.004351,-0.034216,364.349117,2.018196,256.201118,-0.003836,1.929301,413.180542,1.275744,187.486328,0.004543,0.252046,364.033873,2.018138,255.132447,-0.003747,1.977689,409.140289,1.273442,187.137262,0.004171,-0.482045,363.693232,2.0179720000000003,563.85606,-0.079664,563.84,575,2.580818,6676.436941,0.093762,6672.988,7213,2.891241,108.72674,-0.15278,107.928,141,2.600438,141.188711,-0.352492,141.156,147,2.452278,89.169905,-0.131794,82.92,149,2.304769,266.498098,0.1474609999999999,266.14,298,3.172251,5.756735,-1.100922,5.74,6,2.205611,12.947278,-0.133469,11.976,22,2.337919,26163526.68,1504.708045,255861.0928,2475.475775,8914518.773,15,0.07475
